2,22,65,7,54,74,68,77,2,57,50,42,13,18,56,9,30,71,71,7,24,31,26,3,3,35,52,17,3,54,33,23,66,50,9,9,40,23,74,4,4,37,75,58,27,39,43,54,9,10,51,42,80,13,4,25,44,73,72,30,9,19,37,16,6,48,58,23,46,55,57,30,54,19,22,73,63,45,38,43,27,65,79,54,45,44,25,74,43,22,46,53,17,17,59,42,59,44,61,53,47,78,34,32,49,62,31,68,29,55,28,32,24,59,14,38,9,73,53,45,51,62,6,80,37,29,30,22,2,9,63,51,47,28,6,49,26,12,10,54,70,0,74,5,27,30,2,73,36,58,16,71,13,16,78,75,14,9,32,37,5,35,52,19,67,38,20,1,39,15,1,30,11,78,21,51,59,30,63,0,47,23,8,77,55,71,31,72,28,34,34,51,37,26,77,56,27,36,71,17,72,22,1,14,4,62,72,1,77,18,10,61,78,78,79,67,67,49,62,34,27,11,59,27,44,47,67,10,30,66,32,10,52,35,2,45,9,29,11,2,6,10,71,44,47,6,56,38,53,67,27,71,55,15,47,20,24,18,6,77,44,36,62,53,5,12,51,80,70,77,60,80,49,77,20,39,44,38,16,75,47,12,4,17,56,34,34,50,29,71,15,43,11,26,38,9,78,63,65,66,33,76,52,7,12,28,54,27,34,34,7,22,19,10,2,80,72,74,57,45,13,72,54,74,44,56,50,16,0,17,0,27,6,74,13,46,11,45,31,46,64,34,21,40,13,45,20,14,7,25,29,49,38,64,12,53,21,38,25,27,23,69,3,69,17,14,41,30,36,76,1,51,74,42,49,49,42,38,17,24,61,3,77,66,16,16,78,22,23,2,34,63,35,31,51,64,46,72,70,4,34,46,23,41,26,43,11,46,51,18,13,14,72,6,49,76,54,27,26,51,44,17,25,29,6,6,51,1,15,55,29,22,34,53,26,40,72,59,48,71,54,79,11,46,24,53,53,64,60,36,79,3,6,57,76,11,4,38,80,27,0,1,46,72,73,21,21,46,6,10,14,43,27,36,9,39,25,69,48,22,78,25,25,15,61,74,41,51,42,9,79,75,51,66,42,21,19,67,26,42,59,37,16,12,13,51,71,75,49,39,53,56,45,36,0,56,10,80,9,68,73,5,62,17,1,33,75,12,24,46,24,8,61,6,30,59,70,3,7,39,25,33,78,2,32,18,0,69,7,50,3,38,19,53,23,4,23,9,31,80,57,24,64,33,28,18,20,49,11,54,3,10,15,71,26,67,6,78,40,47,35,76,42,67,18,62,43,8,57,21,5,47,33,39,28,75,78,16,10,9,74,38,47,8,35,51,31,66,2,42,49,55,56,73,33,53,2,0,21,10,74,55,35,76,69,10,15,31,73,75,70,18,72,32,71,35,12,52,5,32,69,41,3,49,2,35,26,16,30,14,11,19,38,40,18,10,79,14,78,24,56,8,16,5,74,61,20,12,47,26,51,10,64,23,73,17,47,8,68,10,46,41,10,73,14,80,46,1,69,54,9,22,42,71,8,66,21,2,69,37
4,13,59,62,57,27,2,78,78,39,4,54,23,78,3,42,18,17,39,46,75,13,73,36,18,44,70,66,37,25,24,9,17,6,75,73,30,32,39,31,72,17,65,74,56,31,53,1,36,55,79,31,48,25,6,54,9,70,59,48,76,10,64,13,54,34,50,9,78,73,36,67,62,10,16,25,63,9,73,66,7,79,28,22,28,73,44,43,7,12,71,48,19,79,17,11,27,48,3,47,79,55,20,46,27,36,37,39,66,77,51,48,51,50,2,22,68,0,23,64,59,75,25,6,64,48,18,33,10,75,65,64,29,71,72,40,32,67,74,18,5,57,56,4,39,11,11,10,24,41,5,16,39,43,73,79,80,9,30,53,25,15,35,5,46,17,33,72,78,59,80,37,24,11,77,43,74,49,71,1,50,8,39,23,41,22,78,30,38,18,67,61,7,75,29,41,21,26,1,37,55,44,60,17,24,51,26,22,35,73,29,10,63,77,56,16,73,45,6,49,27,56,15,64,49,26,31,62,27,26,32,26,73,64,7,10,26,45,38,65,44,8,7,66,54,40,55,51,32,10,54,19,74,6,11,50,31,25,24,14,44,56,75,75,67,50,77,8,40,19,77,76,10,15,34,31,4,33,36,69,63,62,58,57,8,22,79,28,49,5,38,51,14,36,2,30,22,41,7,14,64,19,55,15,35,49,57,78,27,61,58,64,62,12,35,68,52,42,21,56,68,60,64,34,55,40,57,64,36,11,26,75,36,59,64,11,36,61,46,61,49,22,20,43,65,68,35,6,3,53,27,18,58,6,61,47,76,38,15,27,73,8,12,78,66,49,9,41,32,50,78,25,30,27,34,49,34,62,35,67,16,26,36,73,58,72,7,18,26,7,55,66,4,45,4,38,42,33,48,3,66,21,26,53,8,53,1,31,33,63,14,24,11,0,51,69,44,24,76,17,74,71,32,55,36,10,45,4,77,38,48,69,62,43,31,65,11,1,9,25,37,37,47,54,31,42,27,57,12,6,66,27,13,54,28,59,0,75,14,59,20,50,17,68,56,47,63,61,4,61,7,2,28,19,62,1,70,32,37,66,65,33,69,34,20,52,66,0,79,5,60,17,53,17,74,68,36,77,72,56,6,47,38,65,67,69,33,9,19,63,33,24,72,40,11,45,65,5,45,76,5,22,17,51,52,15,1,39,16,62,15,38,15,0,38,45,41,37,10,39,68,45,26,18,61,3,48,9,46,44,14,37,75,78,56,2,54,7,48,26,56,15,77,14,23,30,17,40,26,32,44,33,7,28,46,2,49,75,30,62,56,62,26,25,4,34,14,70,10,70,69,35,16,60,38,1,39,57,0,14,16,12,1,35,1,21,21,33,13,72,9,47,71,61,28,24,28,4,33,68,6,61,27,35,80,27,21,80,19,22,45,2,57,16,34,34,15,80,18,3,0,57,5,25,15,15,52,16,33,19,24,56,43,57,41,7,60,34,57,7,57,70,49,69,62,26,17,68,51,1,40,13,33,0,48,33,30,65,54,47,63,21,55,14,62,72,0,62,55,65,4,15,5,31,64,41,36,51,25,10
73,55,25,49,8,71,71,14,14,19,56,5,63,23,34,6,2,54,71,32,74,0,57,68,12,56,8,50,30,4,76,55,4,11,19,31,20,33,55,62,51,71,19,54,7,21,20,17,41,28,38,10,64,54,12,36,29,8,12,51,13,25,34,77,25,9,13,38,22,21,5,65,26,15,15,62,6,23,66,46,64,54,29,13,53,48,9,32,71,50,41,60,40,36,37,31,0,52,51,49,44,25,50,41,36,66,69,33,52,38,22,22,52,61,23,29,51,14,64,75,36,17,32,22,47,40,76,6,11,51,32,78,41,0,28,8,27,75,0,41,23,14,25,51,55,37,9,53,58,38,47,1,9,75,7,48,59,46,27,57,37,24,73,49,5,32,23,78,1,2,69,8,11,35,39,63,7,8,1,42,21,45,70,6,56,50,53,18,10,71,66,40,20,53,25,29,65,52,73,78,18,74,34,37,76,79,32,24,64,56,64,23,2,28,3,76,76,40,32,65,48,57,23,79,57,57,52,4,64,53,28,35,13,54,17,56,44,56,58,40,17,18,16,30,61,25,22,33,3,62,41,11,51,47,56,12,22,30,2,76,65,32,20,4,40,12,29,53,49,55,53,69,17,2,11,41,68,20,32,17,42,41,41,28,20,69,77,67,39,38,68,10,4,52,24,37,34,47,60,19,11,58,58,40,61,61,32,20,54,17,80,1,79,74,60,34,80,26,43,26,6,70,27,73,41,6,37,29,51,47,12,62,37,18,76,56,17,29,19,27,76,61,75,32,55,43,4,21,47,25,14,25,1,42,15,4,58,65,34,36,70,9,35,15,49,18,36,65,43,58,14,73,20,9,28,13,49,41,48,12,66,17,30,62,23,42,70,7,25,47,36,8,57,53,20,43,59,33,48,70,70,10,62,1,69,41,74,12,36,44,29,2,66,7,7,74,18,22,0,6,9,46,27,71,28,68,20,64,70,15,62,2,9,3,63,34,23,67,58,52,40,36,23,19,70,59,32,29,80,0,73,43,55,74,22,6,80,28,44,30,10,33,26,32,4,57,76,35,47,71,20,33,60,13,19,31,65,10,56,42,17,39,62,42,17,65,70,11,59,21,9,35,61,33,60,26,57,66,57,74,77,34,78,9,35,0,56,42,67,4,61,70,13,18,46,23,18,72,12,66,24,55,68,17,64,56,71,28,41,7,44,58,31,57,42,29,14,56,62,36,47,30,3,49,73,19,65,37,40,16,71,21,54,13,18,21,65,8,69,80,2,29,66,0,25,17,74,48,40,5,15,8,74,17,39,35,71,15,8,17,7,10,44,56,25,37,67,79,31,6,70,39,30,3,72,1,33,62,51,19,45,59,64,1,39,2,39,56,22,76,39,65,19,25,76,37,76,50,23,48,4,5,27,51,45,63,21,51,19,5,14,6,57,2,19,63,8,45,41,3,70,41,78,61,73,6,64,1,48,63,29,0,67,20,3,75,24,49,69,61,24,68,9,56,67,3,64,4,18,31,62,54,36,70,74,75,77,16,13,12,11,15,13,23,39,33,18,13,20,67,22,76,4,27,66,46,76,35,5,17
76,63,50,75,18,22,17,1,63,28,27,24,75,28,20,19,28,38,11,9,40,25,38,66,39,12,77,39,53,79,80,60,7,19,41,1,61,75,75,60,54,74,56,3,19,26,20,43,66,35,1,17,41,22,28,31,26,67,50,69,3,11,58,12,3,64,23,56,31,80,57,29,45,70,30,32,58,46,20,36,39,18,50,39,4,18,29,32,12,69,8,16,38,62,20,41,28,18,52,1,77,13,78,42,72,39,50,57,3,8,66,79,24,7,78,68,15,61,49,29,71,66,36,14,71,20,13,52,68,60,26,30,8,50,36,3,32,2,62,64,25,21,34,47,15,14,77,11,19,63,7,37,30,9,49,39,14,53,16,54,37,54,25,59,48,77,64,45,15,32,55,33,47,66,80,77,18,58,64,68,2,65,49,69,3,36,26,2,6,38,52,65,40,30,3,4,3,69,13,56,32,40,27,34,71,79,39,38,79,20,34,51,74,77,36,38,17,69,41,76,80,50,27,23,53,56,18,74,67,2,36,28,43,3,42,33,58,17,3,9,69,6,14,32,32,32,7,50,43,45,1,16,1,5,75,45,63,12,41,6,6,40,54,22,44,63,34,41,15,2,63,65,30,20,71,78,8,9,23,79,7,31,59,61,46,67,21,19,53,17,54,42,24,4,13,23,0,63,65,51,39,12,18,50,80,42,32,5,27,28,47,2,0,46,78,72,46,38,77,3,8,45,58,45,3,60,48,26,25,1,67,2,16,17,68,24,6,24,19,18,16,30,21,73,13,6,23,34,18,33,60,7,22,12,0,62,18,49,50,62,66,31,31,24,58,34,35,47,38,54,23,14,20,19,77,68,79,21,24,51,20,31,21,28,78,69,43,10,4,16,26,72,16,25,14,8,30,61,59,73,2,22,61,71,11,62,24,24,21,56,10,22,64,70,63,68,73,0,24,74,19,63,6,28,16,14,22,39,38,37,49,33,76,8,77,50,68,32,9,38,34,29,30,2,13,31,50,77,35,24,73,64,1,6,54,7,75,15,27,76,62,13,7,79,27,15,78,22,21,29,4,23,26,69,68,62,39,23,18,6,3,22,79,37,50,78,38,73,55,0,46,77,74,5,30,20,6,8,3,59,1,52,61,61,24,50,24,37,0,23,1,0,17,64,69,36,80,50,57,14,45,43,40,40,10,68,43,33,16,70,45,23,12,4,24,49,35,28,77,68,28,22,30,38,63,0,64,9,11,63,0,77,54,38,37,29,37,32,13,21,35,18,68,25,65,17,58,10,1,39,33,65,63,76,38,3,66,41,68,79,32,15,16,65,38,40,6,44,20,20,65,50,45,56,49,55,26,1,43,43,42,71,16,14,0,0,75,56,51,28,80,15,38,13,27,53,74,41,60,63,13,4,19,10,69,70,34,3,38,29,76,39,11,71,49,72,71,1,14,10,54,48,12,44,5,68,7,9,40,34,52,57,24,5,67,29,2,63,27,30,16,6,72,18,75,69,16,31,28,3,51,70,75,11,54,33,55,45,44,5,23,13,24,68,13,12,12,73,55,38,46,8,71,9,53,73,9,34,30,16
31,63,80,10,46,26,24,55,9,10,31,1,56,80,62,12,22,31,48,13,3,45,38,59,9,24,4,29,0,39,18,56,48,67,78,57,44,60,47,78,27,30,76,55,27,60,22,30,16,75,72,11,11,52,72,78,50,52,23,6,25,47,13,61,80,2,2,23,9,41,64,32,29,63,68,54,59,64,60,45,36,13,41,23,31,74,34,47,68,34,49,35,5,46,44,41,7,41,48,52,28,33,21,64,43,65,10,18,57,31,41,69,32,18,23,71,29,39,63,42,0,26,77,69,3,59,79,28,41,17,64,72,79,25,71,51,10,31,59,7,25,22,52,73,64,11,27,32,67,40,1,46,26,80,31,27,41,75,28,66,58,43,74,18,7,13,46,0,14,56,47,59,58,31,13,41,2,23,55,42,73,62,70,9,46,34,42,61,53,49,11,64,52,41,9,49,35,16,24,5,61,14,70,32,80,16,8,27,20,26,79,47,10,45,35,60,38,13,58,61,48,24,11,28,4,40,33,40,61,54,71,66,19,63,16,63,64,71,7,70,66,31,25,31,9,78,67,38,32,4,80,6,68,28,55,73,20,2,38,46,45,8,7,33,7,4,60,40,76,3,59,27,12,70,50,70,10,77,28,44,49,21,57,64,7,79,25,68,29,11,76,79,4,78,34,8,59,4,46,1,48,24,66,14,65,68,8,4,78,29,2,77,4,14,25,9,58,70,13,36,44,4,6,31,5,39,79,63,0,58,15,10,42,79,15,18,1,52,51,72,55,7,19,5,31,33,9,24,25,21,22,75,79,20,44,78,66,30,56,28,24,20,16,18,28,76,73,16,40,63,53,19,66,41,9,37,72,66,48,26,6,15,69,77,33,9,33,60,46,37,42,50,66,56,73,13,68,16,6,20,61,72,50,17,36,69,30,17,60,23,21,52,44,13,46,41,74,10,34,3,35,17,3,55,5,67,60,66,18,42,45,28,75,4,21,72,40,13,35,30,44,26,78,11,39,7,2,3,48,49,71,33,20,64,60,75,45,35,14,57,71,27,6,4,65,13,48,47,30,59,78,77,10,22,46,70,54,4,33,71,9,0,56,76,58,52,61,76,10,60,20,5,30,51,55,59,42,5,17,26,15,38,14,32,76,57,72,77,29,70,34,49,28,58,15,60,56,6,4,22,26,60,70,24,21,68,41,51,19,73,36,4,64,31,75,13,48,12,1,56,80,4,70,12,45,22,39,16,53,24,18,57,35,60,45,31,65,10,46,65,65,37,53,58,74,59,56,19,48,64,25,11,11,50,44,21,35,80,35,66,38,71,54,7,49,58,5,70,13,25,79,22,53,47,75,61,40,69,13,39,16,8,26,25,36,61,39,5,58,16,65,48,27,69,11,68,36,10,51,42,2,9,53,76,21,71,5,22,74,58,7,30,26,3,41,41,17,19,4,78,52,58,74,42,26,30,55,69,44,71,58,50,49,0,15,48,21,18,35,54,58,55,26,78,32,5,60,1,6,13,17,21,33,25,40,61,35,72,62,5,10,27,54,75,72,37,22,54,27,32,71,53,33,48,66,13,30,59,79,36
72,74,44,58,13,22,67,69,7,70,16,17,17,67,40,52,3,54,23,39,2,51,75,38,62,80,34,14,6,11,70,71,31,54,6,51,17,49,80,22,1,57,4,26,68,37,14,22,3,29,69,77,75,26,3,49,55,36,19,59,3,66,13,20,22,70,39,53,8,6,25,54,3,62,9,0,80,29,76,39,47,68,4,67,22,26,35,35,36,56,30,6,2,52,71,37,9,63,77,63,59,53,40,21,25,0,6,17,16,51,40,5,79,2,27,22,27,18,38,32,64,19,45,18,3,60,49,26,48,3,5,24,70,22,21,4,23,22,56,44,78,13,22,11,74,25,61,13,5,54,13,21,42,28,37,38,66,27,80,53,53,28,7,49,28,6,42,2,39,58,45,72,15,14,0,50,70,30,39,41,39,16,75,59,49,58,66,59,70,19,51,59,39,31,9,75,14,73,9,46,62,60,27,55,67,27,23,31,62,49,60,23,25,55,74,10,32,54,42,16,23,26,6,4,68,7,23,12,18,1,57,16,35,58,6,50,50,70,52,55,50,6,78,8,21,49,67,76,78,58,30,72,75,9,79,21,51,21,75,14,30,18,45,53,23,44,44,42,73,70,8,43,2,47,30,13,21,63,70,41,57,21,17,27,37,28,78,48,80,12,50,56,63,53,2,5,7,28,51,79,6,10,17,28,61,36,30,20,41,23,79,72,61,4,58,44,45,75,20,31,18,15,34,57,65,39,8,42,20,30,26,78,31,7,25,67,32,56,36,48,26,13,2,56,58,79,42,15,41,16,49,77,71,19,25,43,2,24,72,53,0,4,6,56,55,12,3,47,10,76,66,79,47,20,10,34,18,62,69,18,37,20,50,30,14,7,62,21,47,42,2,18,62,37,19,13,69,69,13,9,6,10,46,44,34,65,14,11,52,12,41,10,66,23,76,42,51,22,32,25,13,8,42,54,11,71,21,60,5,43,44,42,38,42,10,69,71,16,56,48,57,25,31,76,11,25,41,17,23,57,57,59,14,3,73,69,41,66,65,25,77,61,39,35,51,9,17,40,67,67,5,55,4,13,9,78,46,9,19,20,32,80,43,48,44,29,76,71,67,0,66,52,39,61,76,47,64,23,42,47,30,11,44,33,63,59,74,29,12,24,8,23,9,29,31,3,68,23,71,52,73,1,32,26,23,71,69,57,80,8,43,22,64,25,32,33,29,66,20,53,79,68,21,14,39,37,66,32,31,80,20,72,75,61,27,45,8,55,14,12,4,54,3,4,36,59,21,58,18,8,18,28,36,25,57,5,21,4,35,33,68,32,4,54,14,62,41,7,4,5,69,70,1,48,32,17,38,5,44,67,26,48,74,15,23,29,77,69,40,0,41,6,36,46,46,80,21,77,12,56,28,79,80,30,21,10,38,70,79,74,1,36,65,51,26,30,27,60,40,60,75,20,14,22,9,56,18,12,15,28,67,2,48,78,52,20,61,24,9,72,56,69,46,27,15,63,19,5,24,45,20,32,28,33,33,67,62,6,1,24,15,26,60,56,62,77,8,47,45,37,1,48,55,57,45,21,26,60,33,27
41,3,3,22,49,31,50,37,23,74,19,56,5,54,16,37,38,29,1,0,78,2,20,79,3,60,10,58,8,69,22,18,48,10,19,11,37,25,46,56,73,59,76,79,79,53,29,76,14,59,61,44,33,15,62,31,52,10,52,6,41,34,2,29,63,51,62,64,40,38,64,63,10,48,15,63,60,35,29,50,6,37,64,72,16,21,59,22,47,36,14,78,66,42,39,76,76,74,34,47,60,54,25,56,40,8,39,21,0,60,12,34,77,66,16,55,3,36,79,63,78,37,72,59,60,26,4,52,54,75,39,13,47,30,6,54,64,35,5,26,55,28,6,62,72,48,8,23,21,58,29,6,32,11,35,54,53,68,20,26,56,16,6,44,67,6,64,52,69,7,1,56,31,38,78,40,47,77,63,12,10,77,47,37,63,37,35,15,35,48,62,54,9,68,37,56,61,2,80,30,40,76,4,63,22,63,41,63,44,44,22,1,42,8,34,66,77,61,60,16,29,67,79,28,11,58,9,37,28,17,28,40,69,68,50,57,21,7,52,42,17,52,21,25,47,76,50,66,11,59,15,29,48,7,38,78,53,40,1,63,24,61,23,8,12,73,38,16,17,20,51,4,60,32,20,39,0,51,64,42,2,71,10,72,8,26,5,69,8,69,37,2,62,23,8,13,42,46,10,57,75,75,30,11,77,20,41,79,24,2,33,47,54,22,45,25,5,47,24,23,2,54,9,77,38,36,80,25,31,79,13,34,61,74,70,57,32,73,79,39,15,17,47,66,32,24,28,10,18,71,24,31,3,17,49,45,30,21,58,34,16,53,3,12,74,32,40,27,24,20,58,67,13,13,67,69,35,49,69,30,49,38,30,15,17,20,65,74,1,70,27,79,59,14,66,10,24,62,74,42,33,4,59,6,29,12,57,59,21,0,54,50,80,34,37,28,9,67,10,3,32,62,11,61,56,63,56,4,59,18,70,40,61,72,14,30,46,40,69,42,58,4,80,11,10,16,31,69,49,43,27,10,11,77,34,5,75,21,73,77,57,76,39,72,50,54,61,44,10,14,20,40,16,35,68,79,70,14,39,42,54,19,12,22,18,21,2,14,32,17,7,72,60,70,52,28,13,79,35,7,48,16,16,19,64,75,36,31,26,50,8,12,60,74,53,23,20,38,45,4,26,34,59,40,22,67,2,28,52,53,75,0,76,25,48,77,78,52,57,72,8,44,67,32,15,35,11,33,18,35,28,58,8,31,0,22,73,0,74,32,37,3,73,80,19,6,33,16,10,41,59,28,73,78,39,70,5,59,5,61,7,16,49,7,5,6,17,65,2,17,74,40,6,63,25,61,80,28,80,70,52,65,50,39,14,69,39,5,43,37,24,67,45,4,29,54,31,42,16,20,59,70,5,38,72,10,59,10,50,20,41,69,28,31,35,56,78,34,78,30,1,0,64,72,80,68,21,80,73,3,66,65,15,66,2,7,36,6,23,51,73,9,28,73,26,57,25,54,61,60,27,64,31,51,53,9,57,43,32,69,18,67,76,47,63,49,18,49,15,56,35,38,27,41,63,24,51,7,2,49
2,8,44,78,10,67,29,56,37,12,2,62,74,14,59,0,8,77,30,39,31,59,31,80,11,31,15,50,9,18,7,57,35,23,35,47,77,30,13,57,18,38,2,61,71,34,11,54,19,43,21,14,50,78,56,14,37,59,8,76,43,59,45,80,58,2,26,63,28,0,16,63,69,43,39,0,65,41,74,6,18,34,80,54,52,9,51,48,17,24,40,58,45,31,1,28,60,6,50,48,33,71,44,25,25,8,67,11,5,1,21,22,79,10,78,3,59,21,20,65,49,46,35,0,4,70,56,16,55,42,50,12,63,23,79,26,77,34,59,18,55,39,7,56,42,51,64,64,1,31,19,5,65,34,4,22,22,1,76,36,29,66,19,36,69,11,47,28,55,43,52,22,43,21,18,71,45,42,5,2,20,8,51,11,6,16,22,47,3,24,6,57,7,20,5,27,13,47,32,26,73,74,60,60,64,58,12,55,0,47,35,33,34,2,38,64,58,75,15,24,77,75,21,50,51,39,40,75,37,48,19,80,11,59,45,16,64,50,7,78,19,14,59,51,35,61,79,79,48,62,40,77,37,38,55,20,5,17,1,54,28,44,45,20,6,75,43,25,37,69,18,10,37,17,17,26,24,17,58,53,75,16,53,34,37,12,43,70,18,16,49,42,44,77,55,15,34,33,49,36,6,74,20,8,55,55,65,78,31,21,4,18,32,11,12,43,28,57,69,46,0,11,45,55,29,53,23,29,2,7,16,3,31,52,70,74,28,18,42,40,47,70,70,75,21,73,58,15,61,9,63,18,61,37,43,55,78,21,24,28,25,5,13,22,71,8,57,76,63,27,11,8,11,43,68,48,78,52,55,15,49,32,47,55,5,79,61,79,25,15,1,11,2,18,44,32,58,67,39,60,17,60,26,58,55,0,38,52,62,48,40,73,57,13,77,71,7,62,71,23,33,45,22,53,28,74,40,71,15,5,8,36,50,4,73,80,50,47,19,3,29,7,72,46,58,49,67,30,69,50,38,41,10,58,77,25,71,0,58,71,34,2,28,28,12,80,20,23,6,71,50,33,68,62,7,25,72,54,28,52,67,17,70,11,60,68,11,53,16,7,29,32,48,55,20,47,45,43,13,11,72,37,63,78,8,34,17,69,30,76,47,74,45,16,70,16,59,63,40,47,14,6,5,47,9,7,69,63,28,61,28,65,75,32,69,34,22,67,11,22,62,33,58,22,35,3,19,38,52,74,69,47,52,66,29,70,9,37,56,24,19,48,0,8,43,21,61,50,45,78,5,4,0,50,11,43,5,23,70,70,23,45,61,8,18,19,9,18,32,20,75,50,51,3,8,64,77,23,62,7,66,41,23,49,25,60,65,63,16,73,31,41,10,67,28,71,55,31,25,39,14,61,15,57,36,26,12,23,27,2,64,49,53,0,41,14,67,8,27,17,22,2,72,35,71,68,50,2,15,77,36,78,7,32,43,43,73,43,14,15,45,5,4,5,49,40,2,56,51,77,35,61,80,13,51,21,60,59,22,52,62,52,41,36,63,1,4,70,39,2,65,5,17,73,60,51,56,48,45,36
43,0,55,6,53,44,32,77,36,4,28,16,42,69,30,15,55,64,55,48,77,48,59,54,79,12,14,56,0,78,37,7,0,24,15,66,72,31,66,42,58,26,28,41,75,39,40,7,76,51,77,35,3,26,76,46,9,8,46,70,69,37,56,3,64,47,25,22,54,23,1,16,29,42,11,4,1,11,33,58,73,54,44,46,44,56,57,80,19,76,46,13,2,54,67,71,40,50,55,35,4,31,77,5,74,59,15,34,78,33,79,55,73,58,75,51,7,9,6,27,17,72,25,2,68,43,9,34,40,39,0,36,16,7,46,33,10,43,79,20,26,41,57,48,3,13,50,41,72,42,18,12,79,34,3,25,59,79,26,76,15,15,74,24,37,74,52,74,48,75,54,47,66,53,78,16,43,77,29,6,24,17,6,71,79,79,19,8,12,40,18,6,68,16,42,27,10,18,76,76,69,46,58,1,4,62,33,72,15,5,48,1,38,20,22,28,1,7,24,16,0,20,53,74,71,47,41,65,4,19,65,80,24,1,65,55,1,50,31,26,24,0,10,68,21,16,69,39,70,35,19,8,70,19,37,57,43,76,66,51,67,17,60,28,21,49,65,43,68,72,66,24,34,28,52,28,59,59,13,36,74,35,0,39,44,7,2,65,8,22,20,44,35,26,17,69,9,50,50,28,26,44,55,54,27,6,3,31,12,71,57,58,61,28,15,72,4,55,57,13,67,10,26,13,39,24,21,2,17,16,57,35,41,19,63,40,53,71,38,20,41,26,22,67,50,53,10,61,39,14,39,7,78,80,20,73,46,75,66,56,17,58,77,17,15,2,60,74,55,34,70,73,6,61,8,32,35,17,54,72,53,5,25,34,54,68,45,64,60,77,80,63,49,49,80,71,5,3,5,21,75,1,80,53,69,50,16,37,77,19,43,58,56,4,13,9,61,66,27,20,46,0,72,69,77,40,37,8,13,41,9,27,20,15,75,44,74,24,76,22,35,5,66,51,67,54,2,58,28,60,52,12,44,46,1,25,8,18,29,22,21,37,36,1,12,77,13,79,23,56,28,33,14,30,60,38,32,69,3,16,79,62,28,33,36,23,27,20,10,63,66,49,0,52,19,13,3,80,11,16,37,34,45,6,14,76,20,18,60,77,18,61,65,61,3,19,49,30,64,53,73,7,63,27,54,77,25,4,57,45,52,23,60,76,56,0,26,19,9,32,51,77,59,76,40,48,17,18,3,53,62,49,69,65,27,37,46,53,11,60,20,75,48,15,12,63,61,10,37,46,50,60,62,18,73,27,52,57,80,46,52,44,41,53,78,47,17,28,47,70,24,35,44,30,37,8,54,12,57,31,40,31,50,45,12,79,57,19,27,64,62,32,73,72,65,7,59,11,14,13,45,18,12,35,3,29,57,78,22,23,19,61,22,29,25,68,43,27,77,35,7,0,42,53,24,2,4,7,13,36,53,10,25,48,19,39,5,48,67,26,80,75,59,75,39,80,39,56,58,14,76,23,51,2,61,6,25,75,56,62,70,71,75,45,75,65,38,31,76,6,63,56,62,23,47,8,70,3,22,10
5,70,79,17,66,9,6,78,22,68,3,9,42,61,65,21,66,23,49,35,14,23,52,46,5,7,8,39,54,45,7,79,3,42,28,31,43,19,45,34,51,23,26,42,76,16,0,18,44,60,23,17,26,44,27,58,18,42,41,69,35,76,59,79,49,62,9,60,53,31,33,8,10,1,16,14,17,80,4,9,4,28,48,5,26,80,21,54,37,25,40,69,70,64,57,29,26,57,48,3,73,48,55,29,29,60,3,71,26,80,59,8,38,1,29,2,60,28,36,27,68,28,30,42,70,15,32,41,37,45,3,68,18,66,40,66,29,42,23,28,29,70,58,76,30,30,2,70,18,55,20,46,54,32,37,68,8,65,78,67,2,13,79,5,33,27,66,3,9,13,50,60,9,71,45,26,58,13,0,76,0,2,24,63,54,61,68,55,39,27,47,1,6,73,42,21,30,22,50,35,80,13,79,48,15,4,50,14,57,25,27,16,75,25,13,24,13,23,65,56,7,51,0,33,49,36,59,38,56,13,73,25,28,62,16,6,69,25,32,19,23,59,39,39,59,23,43,35,2,62,68,18,66,42,19,29,80,9,40,26,63,53,22,59,68,5,59,15,70,27,6,13,37,2,32,20,74,66,67,71,23,69,41,58,77,72,63,75,46,57,58,19,61,57,18,13,21,51,15,79,54,24,77,42,18,33,40,35,73,37,4,21,4,22,42,14,46,45,1,72,67,69,12,31,18,67,69,27,2,33,5,66,0,57,77,22,32,68,17,55,53,43,75,14,39,74,68,15,61,47,63,6,71,11,37,69,77,79,36,65,6,45,75,6,66,4,10,10,55,24,36,29,63,40,46,78,64,64,71,38,32,74,5,0,56,30,32,23,8,36,78,47,48,35,53,5,4,68,59,19,45,6,51,77,75,17,17,29,69,24,36,11,0,48,58,72,6,11,17,16,14,52,75,36,18,56,73,71,3,64,27,7,1,27,55,67,72,50,27,58,7,78,75,49,33,21,32,38,62,8,10,0,35,26,8,27,15,69,28,25,22,72,31,65,68,31,78,30,15,78,46,63,74,51,22,4,34,62,28,8,12,5,21,47,61,28,46,56,70,3,21,21,4,1,30,21,18,27,70,67,51,57,52,44,34,4,5,27,6,37,35,56,36,35,58,76,11,79,3,80,46,74,2,33,14,31,79,58,30,55,49,0,67,67,29,60,74,19,28,36,63,80,77,2,4,77,71,79,37,14,37,31,69,59,15,40,46,12,52,27,7,15,62,47,71,73,62,60,74,71,11,32,6,79,17,60,3,42,37,22,43,7,79,40,7,7,46,12,50,12,0,1,63,31,40,61,73,0,57,52,12,64,46,71,45,76,38,68,25,20,21,58,29,36,63,5,4,40,60,80,7,14,44,25,16,32,33,24,63,78,38,80,79,7,2,21,15,11,30,64,4,11,18,60,74,75,5,47,6,6,67,37,44,63,18,38,17,1,17,52,13,14,33,53,59,74,34,28,34,44,78,19,61,18,17,0,64,70,31,53,9,72,34,13,5,9,43,68,55,79,53,5,23,13,7,27,36,67,14,24
